SMILES,UV_RT-s,Method
O=C(NC(C1=C2C=CC=CC2=CC=C1)C)C3=CC(F)=CC=C3C,96.6,AM-IV
O=C(NC(C1=C2C=CC=CC2=CC=C1)C)C3CC4=C(C=CC=C4)C3,98.4,AM-IV
O=C(NC(C1=C2C=CC=CC2=CC=C1)C)C3=CC(C4=CC=CC=C4)=CC=C3,105.0,AM-IV
O=C(NC(C1=C2C=CC=CC2=CC=C1)C)C3=CC=C4N=CC=NC4=C3,85.2,AM-IV
O=C(NC(C1=C2C=CC=CC2=CC=C1)C)C3=CC=C(OCCO4)C4=C3,90.6,AM-IV
O=C(NC(C1=C2C=CC=CC2=CC=C1)C)C(S3)=CC4=C3C=CC=C4,99.6,AM-IV
O=C(NC(C1=C2C=CC=CC2=CC=C1)C)C3=CC4=CC=CC=C4O3,97.8,AM-IV
O=C(NC(C1=C2C=CC=CC2=CC=C1)C)CC3=CC(OCO4)=C4C=C3,88.8,AM-IV
O=C(NC1=NC=C(C)C=C1)CC2=CC=C([N+]([O-])=O)C=C2,73.8,AM-IV
O=C(NC1=NC=C(C)C=C1)C2=NC=CC=N2,55.8,AM-IV
O=C(NC1=NC=C(C)C=C1)C2CC3=C(C=CC=C3)C2,77.4,AM-IV
O=C(NC1=NC=C(C)C=C1)C2=CC=C3N=CC=NC3=C2,64.8,AM-IV
O=C(NC1=NC=C(C)C=C1)C2=CC=C(OCCO3)C3=C2,69.0,AM-IV
O=C(NC1=NC=C(C)C=C1)C(S2)=CC3=C2C=CC=C3,89.4,AM-IV
O=C(NC1=NC=C(C)C=C1)CC2=CC(OCO3)=C3C=C2,69.0,AM-IV
O=C(NC1=CC=C(C)C=C1)C2=CC(Cl)=NC(C)=C2,89.4,AM-IV
O=C(NC1=CC=C(C)C=C1)C2=NC=CN=C2,78.0,AM-IV
O=C(NC1=CC=C(C)C=C1)C2=C(OC)N=CC(Br)=C2,102.0,AM-IV
O=C(NC1=CC=C(C)C=C1)C2=NC=CC=N2,69.6,AM-IV
O=C(NC1=CC=C(C)C=C1)C2=CC(F)=CC=C2C,90.0,AM-IV
O=C(NC1=CC=C(C)C=C1)C2=CC=C(Br)S2,94.8,AM-IV
O=C(NC1=CC=C(C)C=C1)C2CC3=C(C=CC=C3)C2,92.4,AM-IV
O=C(NC1=CC=C(C)C=C1)C2=CC(C3=CC=CC=C3)=CC=C2,99.6,AM-IV
O=C(NC1=CC=C(C)C=C1)C2=CC=C3N=CC=NC3=C2,76.8,AM-IV
O=C(NC1=CC=C(C)C=C1)C2=CC=C(OCCO3)C3=C2,84.6,AM-IV
O=C(NC1=CC=C(C)C=C1)C(S2)=CC3=C2C=CC=C3,96.0,AM-IV
O=C(NC1=CC=C(C)C=C1)C2=CC3=CC=CC=C3O2,93.0,AM-IV
O=C(NC1=CC=C(C)C=C1)CC2=CC(OCO3)=C3C=C2,84.6,AM-IV
O=C(NC1=CN=C(OC)C=C1)CC2=CC=C([N+]([O-])=O)C=C2,75.6,AM-IV
O=C(NC1=CN=C(OC)C=C1)C2=CC(Cl)=NC(C)=C2,76.2,AM-IV
O=C(NC1=CN=C(OC)C=C1)C2=NC=CN=C2,61.8,AM-IV
O=C(NC1=CN=C(OC)C=C1)C2=C(OC)N=CC(Br)=C2,89.4,AM-IV
O=C(NC1=CN=C(OC)C=C1)C2=NC=CC=N2,54.6,AM-IV
O=C(NC1=CN=C(OC)C=C1)C2=CC(F)=CC=C2C,78.6,AM-IV
O=C(NC1=CN=C(OC)C=C1)C2=CC=C(Br)S2,84.0,AM-IV
O=C(NC1=CN=C(OC)C=C1)C2CC3=C(C=CC=C3)C2,82.8,AM-IV
O=C(NC1=CN=C(OC)C=C1)C2=CC=C(OCCO3)C3=C2,73.8,AM-IV
O=C(NC1=CN=C(OC)C=C1)C(S2)=CC3=C2C=CC=C3,86.4,AM-IV
O=C(NC1=CN=C(OC)C=C1)C2=CC3=CC=CC=C3O2,81.6,AM-IV
O=C(NC1=CN=C(OC)C=C1)CC2=CC(OCO3)=C3C=C2,73.2,AM-IV
CC1=NC2=C(NC(C3=CC(Cl)=NC(C)=C3)=O)C=CC=C2C=C1,102.6,AM-IV
CC1=NC2=C(NC(C3=CC=C(Br)S3)=O)C=CC=C2C=C1,113.4,AM-IV
O=C(NC1=C2N=C(C=CC2=CC=C1)C)C3CC4=C(C=CC=C4)C3,106.8,AM-IV
O=C(NC1=C2N=C(C=CC2=CC=C1)C)C3=CC=C4N=CC=NC4=C3,93.0,AM-IV
O=C(NC1=C2N=C(C=CC2=CC=C1)C)C(S3)=CC4=C3C=CC=C4,114.0,AM-IV
O=C(NC1=C2N=C(C=CC2=CC=C1)C)C3=CC4=CC=CC=C4O3,110.4,AM-IV
O=C(NC1=C2N=C(C=CC2=CC=C1)C)CC3=CC(OCO4)=C4C=C3,96.0,AM-IV
O=C(NCC1=CC=C(C)C=C1)C2=CC(Cl)=NC(C)=C2,86.4,AM-IV
O=C(NCC1=CC=C(C)C=C1)C2=NC=CN=C2,75.6,AM-IV
O=C(NCC1=CC=C(C)C=C1)C2=C(OC)N=CC(Br)=C2,97.8,AM-IV
O=C(NCC1=CC=C(C)C=C1)C2=NC=CC=N2,70.8,AM-IV
O=C(NCC1=CC=C(C)C=C1)C2=CC=C(Br)S2,93.6,AM-IV
O=C(NCC1=CC=C(C)C=C1)C2=CC(C3=CC=CC=C3)=CC=C2,99.0,AM-IV
O=C(NCC1=CC=C(C)C=C1)CC2=CC(OCO3)=C3C=C2,82.2,AM-IV
O=C(NCC1=CC=C(F)C=C1F)CC2=CC=C([N+]([O-])=O)C=C2,84.0,AM-IV
O=C(NCC1=CC=C(F)C=C1F)C2=CC(Cl)=NC(C)=C2,85.2,AM-IV
O=C(NCC1=CC=C(F)C=C1F)C2=NC=CN=C2,73.8,AM-IV
O=C(NCC1=CC=C(F)C=C1F)C2=C(OC)N=CC(Br)=C2,97.2,AM-IV
O=C(NCC1=CC=C(F)C=C1F)C2=NC=CC=N2,67.8,AM-IV
O=C(NCC1=CC=C(F)C=C1F)C2=CC(F)=CC=C2C,88.2,AM-IV
O=C(NCC1=CC=C(F)C=C1F)C2=CC=C(Br)S2,92.4,AM-IV
O=C(NCC1=CC=C(F)C=C1F)C2CC3=C(C=CC=C3)C2,90.0,AM-IV
O=C(NCC1=CC=C(F)C=C1F)C2=CC=C3N=CC=NC3=C2,75.0,AM-IV
O=C(NCC1=CC=C(F)C=C1F)C2=CC3=CC=CC=C3O2,89.4,AM-IV
O=C(NCC1=CC=C(F)C=C1F)CC2=CC(OCO3)=C3C=C2,82.8,AM-IV
O=C(NCC1=C2C=CC=CC2=CC=C1)CC3=CC=C([N+]([O-])=O)C=C3,90.0,AM-IV
O=C(NCC1=C2C=CC=CC2=CC=C1)C3=CC(Cl)=NC(C)=C3,92.4,AM-IV
O=C(NCC1=C2C=CC=CC2=CC=C1)C3=NC=CN=C3,81.0,AM-IV
O=C(NCC1=C2C=CC=CC2=CC=C1)C3=C(OC)N=CC(Br)=C3,102.6,AM-IV
O=C(NCC1=C2C=CC=CC2=CC=C1)C3=CC(F)=CC=C3C,93.0,AM-IV
O=C(NCC1=C2C=CC=CC2=CC=C1)C3CC4=C(C=CC=C4)C3,95.4,AM-IV
O=C(NCC1=C2C=CC=CC2=CC=C1)C3=CC(C4=CC=CC=C4)=CC=C3,100.8,AM-IV
O=C(NCC1=C2C=CC=CC2=CC=C1)C3=CC=C4N=CC=NC4=C3,80.4,AM-IV
O=C(NCC1=C2C=CC=CC2=CC=C1)C3=CC=C(OCCO4)C4=C3,87.0,AM-IV
O=C(NCC1=C2C=CC=CC2=CC=C1)C(S3)=CC4=C3C=CC=C4,97.2,AM-IV
O=C(NCC1=C2C=CC=CC2=CC=C1)C3=CC4=CC=CC=C4O3,96.6,AM-IV
O=C(NCC1=C2C=CC=CC2=CC=C1)CC3=CC(OCO4)=C4C=C3,87.0,AM-IV
O=C(NC1=CC=C(C(C)=O)C=C1)C2CC3=C(C=CC=C3)C2,87.0,AM-IV
O=C(NC1=CC=C(C(C)=O)C=C1)C2=CC(F)=CC=C2C,83.4,AM-IV
O=C(NC1=CC=C(C(C)=O)C=C1)C2=CC3=CC=CC=C3O2,85.2,AM-IV
O=C(NC1=CC=C(C(C)=O)C=C1)CC2=CC(OCO3)=C3C=C2,77.4,AM-IV
O=C(NCC1=CC=CO1)CC2=CC=C([N+]([O-])=O)C=C2,74.4,AM-IV
O=C(NCC1=CC=CO1)C2CC3=C(C=CC=C3)C2,88.2,AM-IV
O=C(NCC1=CC=CO1)C2=CC(C3=CC=CC=C3)=CC=C2,75.6,AM-IV
O=C(NCC1=CC=CO1)C2=CC(F)=CC=C2C,76.8,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)CC2=CC=C(C)C=C2,90.6,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)CC2=CC(F)=CC(F)=C2,90.6,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)C2=C(C)C=C(C)C=C2C,94.8,AM-IV
CC(C1=CC=C(CBr)C=C1)C(NCC2=CC=C(Cl)C=C2)=O,96.0,AM-IV
ClC(C=C1)=CC=C1CNC(C(C)(C2=CC=CC=C2)C)=O,95.4,AM-IV
CC(C1=CC=C(C=C1)CC2CCCC2=O)C(NCC3=CC=C(Cl)C=C3)=O,93.6,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)C(C2=CC=CC=C2)C3=CC=CC=C3,99.6,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)CC2=CC=C(C(F)(F)F)C=C2,94.8,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)CC2=CC=C3C(OCO3)=C2,85.2,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)C2=CC=C3N=C(C)C=CC3=C2,70.8,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)C2=CC=CO2,79.8,AM-IV
ClC1=CC=C(C=C1)CNC(/C=C/C2=CC=CC=C2)=O,90.6,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)C2=NC=CC=N2,72.6,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)CC2=CC=C([N+]([O-])=O)C=C2,87.0,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)C2=C(OC)N=CC(Br)=C2,100.2,AM-IV
O=C(OCC1=CC=C(Cl)C=C1)C2=CC(F)=CC=C2C,91.2,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)C2=CC=C(Br)S2,95.4,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)C2CC3=C(C=CC=C3)C2,93.0,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)C2=CC(C3=CC=CC=C3)=CC=C2,100.2,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)C2=CC=C3N=CC=NC3=C2,79.2,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)C2=CC=C(OCCO3)C3=C2,85.8,AM-IV
O=C(NCC1=CC=C(Cl)C=C1)C(S2)=CC3=C2C=CC=C3,96.0,AM-IV
O=C(NC1=CC=C(OC2=CC=C(C)C=C2)C=C1)C3=CC=C(C(F)(F)F)C=N3,109.2,AM-IV
O=C(NC1=CC=C(OC2=CC=C(C)C=C2)C=C1)C(C3=CC=CC=C3)C4=CC=CC=C4,108.6,AM-IV
O=C(NC1=CC=C(OC2=CC=C(C)C=C2)C=C1)CC3=CC=C4C(OCO4)=C3,96.6,AM-IV
O=C(NC(C=C1)=CC=C1OC2=CC=C(C=C2)C)C3=CC=C4N=C(C=CC4=C3)C,85.8,AM-IV
O=C(NC1=CC=C(SC)C=C1)CC2=CC=C(C=C2)C,91.8,AM-IV
O=C(NC1=CC=C(SC)C=C1)CC2=CC(F)=CC(F)=C2,91.8,AM-IV
O=C(NC1=CC=C(SC)C=C1)C2=CC=C(C=N2)C(F)(F)F,99.0,AM-IV
O=C(NC1=CC=C(SC)C=C1)C(C2=CC=CC=C2)C3=CC=CC=C3,100.2,AM-IV
O=C(NC1=CC=C(SC)C=C1)CC2=CC=C3C(OCO3)=C2,85.8,AM-IV
O=C(NC1=CC=C(SC)C=C1)C2C3=C(C=CC=C3)OC4=C2C=CC=C4,98.4,AM-IV
O=C(NC1=CC=C(SC)C=C1)C2=CC=C3N=C(C=CC3=C2)C,70.8,AM-IV
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(NC4=CC=C(SC)C=C4)=O)=C2,95.4,AM-IV
O=C(NC1=CC=C(SC)C=C1)C2=C(N=CC(Br)=C2)OC,102.6,AM-IV
O=C(NC1=CC=C(SC)C=C1)CC2=CC=C(C=C2)[N+]([O-])=O,88.2,AM-IV
O=C(NC1=CC=C(SC)C=C1)C2=CC(F)=CC=C2C,91.8,AM-IV
O=C(NC1=CC=C(SC)C=C1)C2=CC=C(S2)Br,96.6,AM-IV
O=C(NC1=CC=C(SC)C=C1)C2=CC(C3=CC=CC=C3)=CC=C2,100.8,AM-IV
O=C(NC1=CC=C(SC)C=C1)C2=CC(Cl)=NC(C)=C2,90.6,AM-IV
O=C(NC1=CC=C(SC)C=C1)/C=C/C2=CC=CC=C2,92.4,AM-IV
O=C(NC1=NC=C(Cl)C=C1)COC2=CC=CC=C2,90.6,AM-IV
O=C(NC1=NC=C(Cl)C=C1)C(C2=CC=CC=C2)C3=CC=CC=C3,100.8,AM-IV
O=C(NC1=NC=C(Cl)C=C1)CC2=CC=C3C(OCO3)=C2,84.6,AM-IV
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(NC4=NC=C(Cl)C=C4)=O)=C2,94.8,AM-IV
O=C(NC1=NC=C(Cl)C=C1)C2=C(N=CC(Br)=C2)OC,103.8,AM-IV
O=C(NC1=NC=C(Cl)C=C1)CC2=CC=C(C=C2)[N+]([O-])=O,86.4,AM-IV
O=C(NC1=NC=C(Cl)C=C1)C2=CC(Cl)=NC(C)=C2,86.4,AM-IV
O=C(NC1=CC(C)=CC=C1Cl)CC2=CC(F)=CC(F)=C2,94.8,AM-IV
O=C(NC1=CC(C)=CC=C1Cl)CC2=CC=C3C(OCO3)=C2,91.8,AM-IV
O=C(NC1=CC(C)=CC=C1Cl)C2=CC=C3N=C(C=CC3=C2)C,75.6,AM-IV
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(NC4=CC(C)=CC=C4Cl)=O)=C2,99.6,AM-IV
O=C(NC1=CC(C)=CC=C1Cl)CC2=CC=C(C=C2)[N+]([O-])=O,91.8,AM-IV
O=C(NC1=CC(C)=CC=C1Cl)C2=CC=C3N=CC=NC3=C2,83.4,AM-IV
O=C(NC1=CC(C)=CC=C1Cl)C2=CC(Cl)=NC(C)=C2,93.6,AM-IV
O=C(NCC1=CC=CC=C1C(F)(F)F)CC2=CC=C(C=C2)C,93.0,AM-IV
O=C(NCC1=CC=CC=C1C(F)(F)F)COC2=CC=CC=C2,93.0,AM-IV
O=C(NCC1=CC=CC=C1C(F)(F)F)CC2=CC(F)=CC(F)=C2,92.4,AM-IV
O=C(NCC1=CC=CC=C1C(F)(F)F)C(C2=CC=CC=C2)C3=CC=CC=C3,100.8,AM-IV
O=C(NCC1=CC=CC=C1C(F)(F)F)CC2=CC=C3C(OCO3)=C2,87.0,AM-IV
O=C(NCC1=CC=CC=C1C(F)(F)F)C2C3=C(C=CC=C3)OC4=C2C=CC=C4,99.6,AM-IV
O=C(NCC1=CC=CC=C1C(F)(F)F)C2=CC=C3N=C(C=CC3=C2)C,72.6,AM-IV
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(NCC4=CC=CC=C4C(F)(F)F)=O)=C2,93.6,AM-IV
O=C(NCC1=CC=CC=C1C(F)(F)F)C2=C(N=CC(Br)=C2)OC,102.6,AM-IV
O=C(NCC1=CC=CC=C1C(F)(F)F)CC2=CC=C(C=C2)[N+]([O-])=O,88.8,AM-IV
O=C(NCC1=CC=CC=C1C(F)(F)F)C2=CC(F)=CC=C2C,92.4,AM-IV
O=C(NCC1=CC=CC=C1C(F)(F)F)C2=CC=C(S2)Br,96.6,AM-IV
O=C(NCC1=CC=CC=C1C(F)(F)F)C2=CC(C3=CC=CC=C3)=CC=C2,100.8,AM-IV
O=C(NCC1=CC=CC=C1C(F)(F)F)C2=CC3=C(C=CC=C3)S2,95.4,AM-IV
O=C(NCC1=CC=CC=C1C(F)(F)F)/C=C/C2=CC=CC=C2,91.8,AM-IV
O=C(NC1CCCCC1)COC2=CC=CC=C2,88.2,AM-IV
O=C(NC1CCCCC1)CC2=CC(F)=CC(F)=C2,87.0,AM-IV
O=C(NC1CCCCC1)C2=CC=CC=C2CC3=CC=CC=C3,99.0,AM-IV
O=C(NC1CCCCC1)CC2=CC=C([N+]([O-])=O)C=C2,82.8,AM-IV
O=C(NC1CCCCC1)C2=CC=C(C(F)(F)F)C=N2,100.8,AM-IV
O=C(NC1CCCCC1)C2=CC(F)=CC=C2C,85.2,AM-IV
O=C(NC1CCCCC1)CC2=CC=C(C(F)(F)F)C=C2,92.4,AM-IV
O=C(NC1CCCCC1)C2C3=C(OC4=C2C=CC=C4)C=CC=C3,96.6,AM-IV
O=C1C2=C(C=CC(CC(NC3CCCCC3)=O)=C2)OCC4=C1C=CC=C4,89.4,AM-IV
O=C(NC1CCCCC1)C2=C(OC)N=CC(Br)=C2,105.0,AM-IV
O=C(NC1CCCCC1)C2=CC=C3N=CC=NC3=C2,73.8,AM-IV
O=C(NC1CCCCC1)C2=CC=C(OCCCC)C=C2,97.8,AM-IV
O=C(NC(C)(C)C#C)C1=CC=CC=C1CC2=CC=CC=C2,90.6,AM-IV
O=C(NC(C)(C)C#C)CC1=CC=C([N+]([O-])=O)C=C1,73.8,AM-IV
O=C(NC(C)(C)C#C)C1=CC(F)=CC=C1C,76.8,AM-IV
O=C(NC(C)(C)C#C)CC1=CC=C2C(OCO2)=C1,71.4,AM-IV
O=C(NC(C)(C)C#C)C1C2=C(OC3=C1C=CC=C3)C=CC=C2,88.8,AM-IV
O=C1C2=C(C=CC(CC(NC(C)(C)C#C)=O)=C2)OCC3=C1C=CC=C3,84.0,AM-IV
O=C(NC(C)(C)C#C)C1=CC=C2N=C(C)C=CC2=C1,49.8,AM-IV
O=C(NC(C)(C)C#C)C1=C(OC)N=CC(Br)=C1,89.4,AM-IV
O=C(NC(C)(C)C#C)C1=CC=C2N=CC=NC2=C1,62.4,AM-IV
FC(F)(F)C1=CC=C(C=C1)CC(NC2=CC=C(F)C=C2C(OC)=O)=O,102.0,AM-IV
O=C(NC1=CC=C(F)C=C1C(OC)=O)CC2=CC=C3C(OCO3)=C2,92.4,AM-IV
O=C(NCC1CC1)C2=CC=C3N=C(C=CC3=C2)C,48.6,AM-IV
O=C(NC(C=C1)=NC=C1[N+]([O-])=O)CC2=CC=C(C=C2)C,89.4,AM-IV
O=C(NC(C=C1)=NC=C1[N+]([O-])=O)COC2=CC=CC=C2,84.6,AM-IV
O=C(NC(C=C1)=NC=C1[N+]([O-])=O)CC2=CC=C3C(OCO3)=C2,81.0,AM-IV
O=C(NC(C=C1)=NC=C1[N+]([O-])=O)C2=CC=C3N=C(C=CC3=C2)C,66.6,AM-IV
O=C(NC1=CC=C(C=C1)C)C2=CNC3=NC=CC=C32,75.0,AM-IV
O=C(NC(C=CC=C1C=C2)=C1N=C2C)C3=CNC4=NC=CC=C43,85.2,AM-IV
O=C(NC(C=CC=C1C=C2)=C1N=C2C)[C@@H]3CC4(CC4)CN3C(OC(C)(C)C)=O,103.8,AM-IV
O=C(NC(C=CC=C1C=C2)=C1N=C2C)C3=C(C4=CC=CC=C4O3)C,116.4,AM-IV
O=C(NC(C=CC=C1C=C2)=C1N=C2C)[C@H]3[C@@H](C3)C4=CC=CC=C4,104.4,AM-IV
O=C(NC(C=CC=C1C=C2)=C1N=C2C)C3=NC=C(C=C3)F,100.2,AM-IV
O=C(NC(C=CC=C1C=C2)=C1N=C2C)C3=NC(Cl)=CC(Cl)=C3,115.2,AM-IV
O=C(NC(C=CC=C1C=C2)=C1N=C2C)C3CCC(F)(CC3)F,97.2,AM-IV
O=C(NC(C=CC=C1C=C2)=C1N=C2C)C3N(CCC3)C(OCC4=CC=CC=C4)=O,97.8,AM-IV
O=C(NC(C=C1OC)=CC=C1OC)C2=CNC3=NC=CC=C32,64.8,AM-IV
O=C(NC(C=C1OC)=CC=C1OC)[C@H]2[C@@H](C2)C3=CC=CC=C3,84.6,AM-IV
O=C(NC(C=C1OC)=CC=C1OC)C2=NC=C(C=C2)F,79.2,AM-IV
O=C(NC(C=C1OC)=CC=C1OC)C2=NC(Cl)=CC(Cl)=C2,93.0,AM-IV
O=C(NC(C=C1OC)=CC=C1OC)C2CCC(F)(CC2)F,78.0,AM-IV
O=C(NC(C=C1)=CC=C1OC(C=C2)=CC=C2C)C3=NC=C(C=C3)F,105.0,AM-IV
O=C(NC(C=C1)=CC=C1OC(C=C2)=CC=C2C)C3CCC(F)(CC3)F,101.4,AM-IV
O=C(NC(C=C1)=CC=C1OC(C=C2)=CC=C2C)C3N(CCC3)C(OCC4=CC=CC=C4)=O,102.0,AM-IV
O=C(NCC1=CC=C(C=C1)Br)C2=C(C3=CC=CC=C3O2)C,100.8,AM-IV
O=C(NCC1=CC=C(C=C1)Br)[C@H]2[C@@H](C2)C3=CC=CC=C3,93.6,AM-IV
O=C(NCC1=CC=C(C=C1)Br)C2=NC=C(C=C2)F,90.0,AM-IV
O=C(NC(C=C1)=CN=C1OC)[C@@H]2CC3(CC3)CN2C(OC(C)(C)C)=O,82.8,AM-IV
O=C(NC(C=C1)=CN=C1OC)C2=C(C3=CC=CC=C3O2)C,89.4,AM-IV
O=C(NC(C=C1)=CN=C1OC)[C@H]2[C@@H](C2)C3=CC=CC=C3,82.8,AM-IV
O=C(NC(C=C1)=CN=C1OC)C2=NC=C(C=C2)F,74.4,AM-IV
O=C(NC(C=C1)=CN=C1OC)C2=NC(Cl)=CC(Cl)=C2,91.2,AM-IV
O=C(NC(C=C1)=CN=C1OC)C2CCC(F)(CC2)F,73.8,AM-IV
O=C(NC(C=C1)=CN=C1OC)C2CCN(CC2)C(OCC3=CC=CC=C3)=O,81.6,AM-IV
O=C(NC(C=C1)=CN=C1OC)C2CN(C2)C(OCC3=CC=CC=C3)=O,78.0,AM-IV
O=C(NC(C=C1)=NC=C1[N+]([O-])=O)C2CCN(CC2)C(OCC3=CC=CC=C3)=O,88.2,AM-IV
O=C(NC(C=C1)=NC=C1[N+]([O-])=O)C2CN(C2)C(OCC3=CC=CC=C3)=O,83.4,AM-IV
O=C(NC(C=C1)=CC=C1C(C)=O)C2=C(N=CC(Br)=C2)OC,92.4,AM-IV
O=C(NC(C=C1)=CC=C1C(C)=O)C2=CC(Cl)=NC(C)=C2,78.6,AM-IV
O=C(NC(C=C1)=CC=C1C(C)=O)C2=CC=C3N=CC=NC3=C2,69.0,AM-IV
O=C(NC(C=C1)=CC=C1C(C)=O)C2=CC=C(S2)[N+]([O-])=O,82.2,AM-IV
O=C(NC(C=C1)=CC=C1C(C)=O)C2=C(C3=CC=CC=C3O2)C,92.4,AM-IV
O=C(NC(C=C1)=CC=C1C(C)=O)C2C(C)(C2(C)C)C,91.8,AM-IV
O=C(NC(C=C1)=CC=C1C(C)=O)C2=NC=C(C=C2)F,78.0,AM-IV
O=C(NC(C=C1)=CC=C1C(C)=O)C2=NC(Cl)=CC(Cl)=C2,93.0,AM-IV
O=C(NC(C=C1)=CC=C1C(C)=O)C2N(CCC2)C(OCC3=CC=CC=C3)=O,80.4,AM-IV
O=C(NC(C=C1)=CC=C1C(C)=O)[C@H]2N(CCC2)C(OC(C)(C)C)=O,78.0,AM-IV
O=C(NC(C=C1)=CC=C1C(C)=O)C2CCN(CC2)C(OCC3=CC=CC=C3)=O,84.6,AM-IV
O=C(NC(C=C1)=CC=C1C(C)=O)C2=CC=C3OCCOC3=C2,76.8,AM-IV
O=C(NC1=CC=C(F)C=C1C(OC)=O)C2=CC=C3N=CC=NC3=C2,88.8,AM-IV
O=C(NC1=CC=C(F)C=C1C(OC)=O)C2=CNC3=NC=CC=C32,83.4,AM-IV
O=C(NC1=CC=C(F)C=C1C(OC)=O)C2N(CCC2)C(OCC3=CC=CC=C3)=O,95.4,AM-IV
O=C(NC1=CC=C(F)C=C1C(OC)=O)[C@H]2N(CCC2)C(OC(C)(C)C)=O,95.4,AM-IV
O=C(NC1=CC=C(F)C=C1C(OC)=O)C2CN(C2)C(OCC3=CC=CC=C3)=O,93.0,AM-IV
O=C(NC1=CC(C)=NC=C1)CC2=CC=C(C=C2)C,62.4,AM-IV
O=C(NC1=CC(C)=NC=C1)COC2=CC=CC=C2,57.0,AM-IV
O=C(NC1=CC(C)=NC=C1)CC2=CC=C(C=C2)OC,57.0,AM-IV
O=C(NC1=CC(C)=NC=C1)CC2=CC(F)=CC(F)=C2,61.2,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=CC(OC)=C(C(OC)=C2)OC,71.4,AM-IV
CC(CC1=CC=C(C=C1)[C@@H](C(NC2=CC(C)=NC=C2)=O)C)C,78.0,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=CC=C(C=N2)C(F)(F)F,61.8,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=CC(C)=CC(C)=C2,65.4,AM-IV
O=C(NC1=CC(C)=NC=C1)[C@@H](C)C2=CC3=CC=C(C=C3C=C2)OC,70.8,AM-IV
CC(C)(C1=CC(C(NC2=CC(C)=NC=C2)=O)=CC(C(C)(C)C)=C1)C,84.6,AM-IV
O=C(NC1=CC(C)=NC=C1)CC2=CC=C3C(OCO3)=C2,55.8,AM-IV
FC1=CC(C(C(NC2=CC(C)=NC=C2)=O)C)=CC=C1C3=CC=CC=C3,76.2,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=CC=C(C=C2)C#N,52.2,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=CC=C(C=C2)[N+]([O-])=O,55.8,AM-IV
O=C(NC1=CC(C)=NC=C1)/C=C/C2=CC=CC=C2,62.4,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=CC(Cl)=NC(C)=C2,55.8,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=C(N=CC(Br)=C2)OC,64.2,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=CC(F)=CC=C2C,59.4,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=CC=C(S2)Br,63.6,AM-IV
O=C(NC1=CC(C)=NC=C1)C2CC3=C(C2)C=CC=C3,63.6,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=CC(C3=CC=CC=C3)=CC=C2,70.8,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=CC=C3N=CC=NC3=C2,48.6,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=CC3=C(C=CC=C3)S2,66.0,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=CC3=CC=CC=C3O2,61.2,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=CC=C(S2)[N+]([O-])=O,60.6,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=C(C3=CC=CC=C3O2)C,66.6,AM-IV
O=C(NC1=CC(C)=NC=C1)C2C(C)(C2(C)C)C,67.2,AM-IV
O=C(NC1=CC(C)=NC=C1)[C@H]2[C@@H](C2)C3=CC=CC=C3,64.2,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=NC=C(C=C2)F,46.8,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=NC(Cl)=CC(Cl)=C2,63.0,AM-IV
O=C(NC1=CC(C)=NC=C1)C2CCC(F)(CC2)F,57.6,AM-IV
O=C(NC1=CC(C)=NC=C1)C2N(CCC2)C(OCC3=CC=CC=C3)=O,61.8,AM-IV
