SMILES,UV_RT-s,Method
CC(C1=CC(C2=CC=C(N=C2)OCC)=CN=C1)=O,69.0,AM-I
CC1=CC(OC)=NC=C1C2=CC=C(O2)C=O,71.4,AM-I
CC1=NC=CC(C2=CC=C(F)C(C)=C2)=C1,57.0,AM-I
CC1=CC=CC(C2=CC3=C(C=NN3)C=C2)=C1,78.6,AM-I
COC1=CC=C(C(C=CC(C)=N2)=C2C)C=C1,46.8,AM-I
NC1=CC(C2=CC=C(C=C2)F)=CC=C1C,75.6,AM-I
NC1=CC=C(C2=CC3=C(OC=C3)C=C2)C=C1,69.0,AM-I
COC1=CC(OC)=CC(C2=CN=CC=C2)=C1,54.6,AM-I
NC1=CC(C#CC2=CC(C(C)(C)C)=CC=C2N)=CC=C1,84.0,AM-I
COC1=CN=CC(C2=CC=C(C(F)=C2)OC)=C1,64.8,AM-I
O=C(OCC)C1=CC=C(C2=CN=C(C=C2)OC)C=C1,82.2,AM-I
N#CC(C=C1)=CC=C1CNC2CCN(CC2)C(OCC3=CC=CC=C3)=O,58.8,AM-I
COC1=CC(C2=CSC3=CC=CC=C32)=NC=C1,54.6,AM-I
COC1=CC=C(C2=CC3=C(N=C2)C=CC=C3)C=C1,72.0,AM-I
CC1=C(C2=CC(F)=C(C=C2)OCC3=CC=CC=C3)N=CC([N+]([O-])=O)=C1,86.4,AM-I
CC1=CN=C(C2=CC=C(S2)C)C=C1,72.0,AM-I
O=C(C1=CC=C(C2=CC=NN2C)C=C1)OCC,72.6,AM-I
COC1=CC=CC=C1C2=C3C=CN=CC3=CC=C2,61.2,AM-I
NC1=CC=C(C=C1)C#CC(N=C2)=CC=C2C#N,65.4,AM-I
NC1=C(C2=CC3=C(C=C2)C(C=CC=C4)=C4C3(C)C)C=CC=C1,93.0,AM-I
CC(C1=CC(C2=CN=C(N=C2OC)OC)=CN=C1)=O,58.8,AM-I
CC1=CN=CC(C2=CC=C(C)C(F)=C2)=C1,66.0,AM-I
NC1=C(C2=CC=C(C=C2)C(C)C)C=C(F)C=C1,90.0,AM-I
NC1=CC(C2=CC=C(C=C2)CC)=NC=C1,54.6,AM-I
O=[N+]([O-])C1=CC(C2=NNC=C2)=CC=C1C,67.2,AM-I
CC1=CC(C2=CC=CC(OCC3=CC=CC=C3)=C2)=CN=C1,76.2,AM-I
O=C(OCC1=CC=CC=C1)N(CC2)CCC2NCC3=CC=C(C=C3)N4N=CC=C4,57.6,AM-I
CC(C1=CC(C2=C3C=CC=CC3=CC=C2)=CN=C1)=O,76.8,AM-I
CC(C1=CC(C2=CC=CC3=C2C=NN3)=CC=C1)=O,67.2,AM-I
CC1=CC=C(C2=NC=CC=C2C)C=C1,49.8,AM-I
CSc1cccc(Nc2ccc3scnc3c2)c1,79.8,AM-I
C1(NC2=CC3=C(C=NN3)C=C2)=NOC=C1,56.4,AM-I
NC1=CC(C#CC2=CC=C(F)C(OC)=C2)=CC=C1,75.0,AM-I
ClC1=CC=C(C2=NC=CC(OC)=C2)C=C1,54.0,AM-I
CC(C#CC1=NC=CC=C1)=C,66.0,AM-I
COC1=CC=CC=C1C(C=C2)=CN=C2OC,81.051426,AM-I
CC1=CN=C(C2=CC=CC(C)=C2C)C=C1,60.6,AM-I
CC1=CC=CC(C2=CC(F)=NC=C2)=N1,66.0,AM-I
CC1=NC(OC)=CC=C1C2=CC3=CC=CC=C3S2,96.6,AM-I
CC1=NN=C(C(C=C2)=CC=C2C=O)C=C1,51.0,AM-I
CC1=NC(OC)=CC=C1C2=CC=C(S2)C#N,82.8,AM-I
CC1=CC(C2=CC=CC(C)=C2C)=NC=C1,57.0,AM-I
CN1N=C(C2=CC=C3C=C(OC)C=CC3=C2)C=C1,78.0,AM-I
COC1=CC=CN=C1C2=CC(OC)=CC=C2OC,49.8,AM-I
COC1=CC=CC=C1C(C=C2)=NC=C2C#N,74.800986,AM-I
CC1=CN=C(C(C=C2)=CC=C2CC#N)N=C1,64.8,AM-I
OC(C1=CC=CC=C1)C#CC(C=C2)=CC=C2N,62.4,AM-I
COC1=CN=C(C2=CN(N=C2)C3CCOCC3)C=C1,48.0,AM-I
CC1=NC2=CC=C(C3=C4C=CC=CC4=CC=C3)C=C2C=C1,69.200592,AM-I
CC1=NC(OC)=CC=C1C2=CC=CS2,82.8,AM-I
NC1=CC=CC(C2=CC(OC)=CC=C2OC)=C1OC,67.8,AM-I
FC1=CC=C(C2=C3C=CNC3=NC=C2)C=C1,66.0,AM-I
COC1=NC(OC)=NC=C1C2=CC=C(S2)C,82.2,AM-I
COC1=CC=CC=C1C2=NC=CC3=C2C=CC=C3,59.4,AM-I
NC1=CC(C2=CC3=CC=CC=C3C=C2)=NC=C1,55.4499504,AM-I
CC1=CC=CC(C2=NC=CC(OC)=N2)=C1,81.6,AM-I
COC1=CC=CC(N2C=CC(C=C3)=C2C=C3C#N)=N1,83.4,AM-I
CC1=C(C2=CC(OC)=CC=C2OC)C=NC=C1,54.6,AM-I
CC1=CC=C(C2=NC=CC(C)=C2)C=C1,52.2,AM-I
CC1=CC(C#CC2=CC=CN=C2)=CC(C)=C1,84.6,AM-I
CCC1=CC=CC=C1C#CC2=CC=CN=C2,85.8,AM-I
ClC1=CC=C(C2=NC=CN=C2)C=C1,75.151014,AM-I
C1(OCC#CC2=CC=C3C(NN=C3)=C2)=CC=CC=C1,78.6,AM-I
COC1=CC=CC=C1C(C=C2)=CN=C2C(C)=O,79.2,AM-I
FC1=CC=C(C(C=C2)=NN=C2OC)C=C1,69.0,AM-I
CN1N=CC(C(C=C2)=CC=C2C#N)=C1,61.2,AM-I
NC1=CC=C(C#CC2=CC=CS2)C=C1,75.6,AM-I
COc1ccc(C2=CC(OC)=NC=C2)nc1,73.8,AM-I
NC1=CC(C#CC(C=C2)=CC=C2N(C)C)=CC=C1,75.0,AM-I
FC1=CC(C2=CC3=CC=CC=C3S2)=NC=C1,87.0,AM-I
CC1=CC(F)=CC=C1C2=CC=CC3=C2C=NN3,78.0,AM-I
CC(C)(C1=NC(C2=CC=CC(F)=C2)=CS1)C,99.0,AM-I
NC1=CC(C2=CC=C(C=C2)OC)=CC=C1C,68.4,AM-I
CC1=CC(C2=CC3=C(N=C2)C=CC=C3)=NC=C1,59.4,AM-I
COC1=CC=C(C2=CN(N=C2C)C)C=C1,64.8,AM-I
COC1=CC(C2=CC=C3C(NN=C3)=C2)=CC=C1,73.2,AM-I
CC1=CC=CC(C2=NC(Cl)=C(C#N)C(C)=C2)=C1,88.2,AM-I
CC1=C(C#CC2=NC=CC=C2)C=CC=C1,79.8,AM-I
COC1=CC=C(C2=CN=C3NC=CC3=N2)C=C1F,68.4,AM-I
O=CC1=CN=C(C2=C(C)ON=C2C)C=C1,62.4,AM-I
NC1=NC=C(Cl)C=C1C2=CN(N=C2)C3CCOCC3,52.8,AM-I
FC1=CC=C(C=C1)C2=CSC(CCC3=CC=CC=C3)=N2,94.2,AM-I
CC1=CC(N2C=CC3=C2C=CC=C3F)=NC4=CC=CC=C14,93.6,AM-I
COC1=CC(C2=CN=CN=C2)=CC=C1,60.6,AM-I
CC1=CC(C(C(C2=CC(N(C)C)=CC=C2)C)=O)=CC=C1,85.2,AM-I
O=C(C1=CC=CS1)C(C(C=C2)=CC=C2N(C)C)C,72.6,AM-I
FC1=NC=CC(C2=CN=C3NC=CC3=C2)=C1,64.8,AM-I
NC1=CC(C2=CC(C)=CC(C)=C2)=CC=C1C,85.8,AM-I
COC1=NC=C(C2=CN=C3NC=CC3=C2)C=N1,55.2,AM-I
FC1=CC(C2=CC=CC(OC)=C2)=NC=C1,76.2,AM-I
CC1=C(C2=CC=C(OC)C=C2)C(C)=NN1,68.4,AM-I
CC1=CC(C2=CC=CC(C(C)=O)=C2)=NC=C1,52.8,AM-I
FC1=CC(C(C=N2)=CC=C2OC)=NC=C1,70.2,AM-I
CC(C1=NC=CC(C)=C1)C(C2=CC=C(C=C2)C)=O,63.6,AM-I
COC1=CC=C(OC)C(C2=CC3=C(C=C2)C=NC=C3)=C1,57.0,AM-I
CC1=CC(C2=NC=CC(F)=C2)=CC=C1F,82.8,AM-I
CC1=C(C2=CC3=CC=CC=C3S2)C=NC=C1,67.8,AM-I
FC1=C(C2=CN(N=C2)C3CCOCC3)N=C(N=C1)Cl,64.8,AM-I
CNC(C1=CC=C(N(C=N2)C3=C2C=CC=C3)C=C1)=O,46.2,AM-I
COC1=NC=C(C2=CC3=NNC=C3C=C2)C=N1,60.0,AM-I
OC(CC)C#CC1=CC=C(C(N)=C1)C,60.0,AM-I
CC1=CC=CC(C)=C1C#CC2=CC=CN=C2,84.6,AM-I
ClC1=CN=C(C2=CC(C)=CN=C2)C=C1,57.0,AM-I
C[Si](C)(C)C1=CC=CC=C1C2=CN=CN=C2,82.2,AM-I
CC1=C(C2=CC=CC3=C2NN=C3)C(C)=NN1,57.0,AM-I
COC1=NC=C(C2=CC=C(S2)C=O)C=C1,74.4,AM-I
CC1=CC=CC(C(C=CC2=C3)=NC2=CC=C3OC)=C1,84.201648,AM-I
NC1=CC=C(N=C1C2=CC=CN=C2OC)F,60.6,AM-I
CC1=CC(C)=CC(C)=C1C2=CC(C)=CN=C2,64.2,AM-I
CN1N=CC=C1C2=CC3=NN(C)C=C3C=C2,58.8,AM-I
COC(N=C1OC)=C(C=N1)Br,67.2,AM-I
CC(C1=CC=C(C2=C(NN=C2C)C)C=C1)C,75.0,AM-I
COC1=CN=C(C2=CC3=CC=CC=C3C=C2)N=C1,85.8,AM-I
O=[N+](C1=CC(C2=CC=CN=C2)=CC=C1C)[O-],65.4,AM-I
COC1=CN=C(C2=CC=NN2C)N=C1,52.8,AM-I
COC1=CC=CC(CC2=CC=CC=C2)=N1,85.8,AM-I
N#CC1=C(C=CC=C1C#CC2=NC=CC=C2)C,70.8,AM-I
CC(C)(OC(NC1(C2=CC=C(C3=CC(F)=C(N)C=C3)C=C2)CC1)=O)C,81.6,AM-I
O=C(C1=CC=CC=C1)C(C2=NC=CC=C2)CC,66.0,AM-I
NC1=CC=C(C=C1)C#CC(C=CC=C2)=C2OC,72.0,AM-I
CC1=CC(C2=NC=CC=C2)=CC=C1F,67.2,AM-I
CC(C1=CC=C2NN=CC2=C1)C(C3=CC=C(OC)C=C3)=O,70.8,AM-I
ClC1=CC(C(C=C2)=NC=C2C)=CC=C1,81.751476,AM-I
CC1=NOC(C)=C1CN(CC2)C(C=C3)=C2C=C3OC,75.0,AM-I
COC1=C(C=C(C2=NC=CC(OC)=C2)C=C1C)C,58.2,AM-I
COC1=C(C=C(C2=NC=NC3=CC=CC=C23)C=C1C)C,80.4,AM-I
COc1ccc(cc1)N(c1ccc(C)cc1)c1ccc2scnc2c1,97.2,AM-I
ClC1=NC(C(C=N2)=CN2CC)=C3C=CC=CC3=N1,69.6,AM-I
O=[N+]([O-])C1=CC=C(N2C3=CC=CN=C3C=C2)C(C)=C1,52.2,AM-I
NC1=CC(C#CC(C=C2)=CC=C2OC)=CC=C1,73.2,AM-I
CC(C)(C)C1=CC=C(C2=CC=NC3=CC=CC=C23)C=C1,88.8,AM-I
NC1=CC(C#CC(C(C)=CC=C2)=C2C)=CC=C1,83.4,AM-I
CN1N=CC(C2=CC=C(OC)C(F)=C2)=C1,68.4,AM-I
CC1=NC(OC)=CC=C1C2=CC=C(S2)C,92.4,AM-I
NC1=CC=C(C=C1)C#CC2=CC=CC=C2,76.8,AM-I
O=S(C1=CC=C(C2=CC=NN2C)C=C1)(N)=O,48.0,AM-I
ClC1=CC=C(C(C=CC2=C3)=NC2=CC=C3OC)C=C1,91.55217,AM-I
CC1=CC=C(C2=CC=CC3=C2C=NN3)C=C1,78.0,AM-I
CC1=CC=C(C2=CN=C3NC=CC3=C2)S1,76.2,AM-I
COC1=NC=C(C2=CC=C(O2)C=O)C=N1,51.6,AM-I
OCC1=CC=C(C2=CN=C(C(F)(F)F)C=C2)N=C1,63.6,AM-I
COC1=NC(OC)=NC=C1C2=CC(F)=NC=C2,69.0,AM-I
NC(C=C1)=CC=C1/C=C/C2=CN=C3NC=CC3=C2,49.8,AM-I
ClC1=NC(C(C=C2)=CC=C2C(C)=O)=C3C=CC=CC3=N1,76.2,AM-I
FC1=CC=C(C2=NC=CC3=C2C=CC=C3)C=C1,61.8,AM-I
CC1=NC=CC=C1C(C)C(C2=CC=CC(C)=C2)=O,52.8,AM-I
COC1=NC(OC)=NC=C1C2=CC(C)=CS2,81.0,AM-I
O=C1N(C2=CC=CC([N+]([O-])=O)=C2)C=C(C)C=C1,55.2,AM-I
CC1=C(C2=CC=C(S2)C)C=NN1C,75.6,AM-I
CC1=CN=C(C2=CC=C(C=C2)OC)N=C1,74.4,AM-I
COc1ccc(C2=CC=CC(C(C)C)=C2)nc1,85.8,AM-I
NC1=CC(C2=CC=CC(C(C)C)=C2)=CN=C1OC,84.6,AM-I
O=C(OCC1=CC=CC=C1)N(CC2)CCC2NCC3=NC4=CC=CC=C4C=C3,60.0,AM-I
COC1=CC=CC=C1C2=NC3=CC=CC=C3N=C2,81.0,AM-I
ClC1=CC=C(C2=CC=NN2C)C=C1,76.2,AM-I
CC1=C(C2=CC=CC(S(C)(=O)=O)=C2)C=CC(OC)=N1,78.0,AM-I
CC1=CC=C(C2=CC(C)=CN=C2)C=C1F,63.6,AM-I
CC1=C(C2=C3C=CC=CC3=CC4=CC=CC=C24)C=NC=C1,72.6,AM-I
COC1=CC=C(C2=CN=C(OC)N=C2OC)C=C1,74.4,AM-I
FC1=CN=CC(C2=CC3=C(C=C2)NC=C3)=C1,67.8,AM-I
CC(C1=CC=CC2=C1C=NN2)C(C3=CC=C(OC)C=C3)=O,70.8,AM-I
CC1=CC=C(N)C(C2=C3C=CC=CC3=CC=C2)=C1,88.2,AM-I
NC1=CC(C#CC(C=C2)=CC=C2C)=CC=C1,79.2,AM-I
COC1=CC=C(C(N=C2)=NC=C2C)C=C1F,70.0376484375,AM-I
CC1=CC=C(C2=C3C=CN=CC3=CC=C2)C=C1,66.0,AM-I
COC1=CN=CC(C2=CC=C(N=C2F)F)=C1,61.2,AM-I
C1(CCCCO1)OCC#CC2=NC3=CC=CC=C3N=C2,75.0,AM-I
COC1=NC(OC)=NC=C1C2=CC=C(S2)C#N,76.2,AM-I
COC1=CC=C(C2=CC3=C(C=NC=C3)C=C2)C=C1F,61.2,AM-I
CC1=NNC=C1C2=CC=C3C=C(OC)C=CC3=C2,73.8,AM-I
COC1=CC=CC(C2=CNN=C2C)=C1,63.0,AM-I
C[Si](C)(C)C#CC1=CN=CN1C,57.6,AM-I
CN1N=CC(C2=CC=CC=C2)=C1,65.4,AM-I
CC1=CC=C(/C=C(C2=CC=CC=C2)\C)C(C)=N1,60.6,AM-I
CC1=C(C)C(C(C=C2)=NN=C2N)=CC=C1,54.49995,AM-I
COC1=CC=CC(C2=NC=C(OC)C=C2)=C1,69.000576,AM-I
COC1=CC=C(C2=NC=CC=C2OC)C=C1,54.299952,AM-I
COC1=NC=C(C2=CC=C(N=C2)OCC)C=N1,69.6,AM-I
COC1=CC=C(C2=NC3=CC=CC=C3C=C2)C=N1,77.4,AM-I
COC1=CC=CC(C2=CC(C)=CN=C2)=C1,52.2,AM-I
CC1=CC=CN=C1N2C=CC3=C2C=CC=C3OC,77.4,AM-I
COC1=CC=CC=C1C2=CC=CC3=C2NC=C3,82.8,AM-I
COC1=CC=CC=C1C(N=C2)=NC=C2OC,62.4,AM-I
C[Si](C)(C)C1=CC=CC=C1C2=CC=C(N=C2)C,73.8,AM-I
COC1=CC=C(C2=CN=CN=C2)C(F)=C1,63.0,AM-I
COC1=CC(C2=C3C=CN=CC3=CC=C2)=CC=C1,60.6,AM-I
COC1=CC=C(OC)C(C2=CC=CC3=C2NC=C3)=C1,81.6,AM-I
COC1=CC(C2=CN=C3NC=CC3=N2)=CC=C1,64.8,AM-I
CC1(C)C(C=C(C2=NC=CC=C2)C=C3)=C3C4=C1C=CC=C4,86.4,AM-I
CN(C1=CC=C(C2=NC=CC3=C2C=CC=C3)C=C1)C,57.0,AM-I
COC1=CC=C(C2=CC=C3N=CC=CC3=C2)C=C1,64.8,AM-I
CN(C1=CC=C(C2=CC(OC)=NC=C2)C=C1)C,76.2,AM-I
COC1=CC=CC(C(C=C2C=C3)=CC=C2N=C3C)=C1,62.400114,AM-I
ClC1=CC(C2=C(CC#N)C=CC=N2)=CC=C1,70.7007,AM-I
CC(C1=C2C(C=CS2)=NC=N1)=C,60.0,AM-I
CN1C=C(C2=CN=C3NC=CC3=C2)C=N1,46.2,AM-I
CN1N=CC(C2=CC=C(C=C2)CC)=C1,78.6,AM-I
CN(C1=CC=C(C2=NC3=CC=CC=C3N=C2)C=C1)C,84.6,AM-I
COC1=CC=C(C2=CN=C(NC=C3)C3=C2)C=C1,70.2,AM-I
COC1=NC=C(C2=CC=CN=C2F)C=N1,55.2,AM-I
CC1=C(C2=CC(OC)=NC=C2)C(C)=NO1,75.6,AM-I
CC1=NC(OC)=CC=C1C2=CC=C(N=C2)OCC,82.2,AM-I
CC1=CC(C2=CC=C(F)C(C)=C2)=NC=C1,59.4,AM-I
FC(F)(C1=CN=C(C2=CN(N=C2)C(C)C)C=C1)F,78.0,AM-I
CC(C)C1=CC=C(C2=CN=C3NC=CC3=C2)C=C1,84.0,AM-I
CC(C1=CN2C(C=C1)=NC=C2)C(C3=CC=C(OC)C=C3)=O,52.2,AM-I
CC1=NC=C(C2=CC3=C(C=CC=C3)N2C(OC(C)(C)C)=O)C=N1,85.2,AM-I
O=C(OC(C)(C)C)N1C(C2=CC3=C(C=C2)NC=C3)=CC4=C1C=CC=C4,95.4,AM-I
COC1=NC=C(C2=CC=C(SC=N3)C3=C2)C=N1,64.8,AM-I
CC1=CC(C2=C3C=CN=CC3=CC=C2)=CC=C1F,68.4,AM-I
CC1=CC=CC(C2=CN=C(N=C2)C)=C1C,70.2,AM-I
C1(C2=CC=CS2)=CN=CN=C1,56.4,AM-I
CC1=CC=CC(C2=NC3=CC=CC=C3N=C2)=C1,87.0,AM-I
O=C1N(C2=CC=C3OCCOC3=C2)C=C(C)C=C1,59.4,AM-I
CCCC1=NC=CC(C2=NC(C3=CC=CC=C3OC)=CS2)=C1,81.6,AM-I
CC1=CC(C#CC2=NC=CC=C2)=CC=C1,76.2,AM-I
NC1=CC=C(C=C1)C#CC2=CC(C)=CC(C)=C2,86.4,AM-I
C=CC(C=CC=C1)=C1N,49.8,AM-I
COC1=NC=C(C2=CC=C(N=C2F)F)C=N1,66.0,AM-I
COC1=NC=C(C2=CN=CC3=C2C=CC=C3)C(OC)=N1,54.6,AM-I
N#CC1=CC=CC(C2=CC=NN2C)=C1,64.2,AM-I
O=S1(CCN(C2=NC(S(=O)(C)=O)=NC(OC)=C2)CC1)=O,50.4,AM-I
FC1=CC(/C=C/C2=CN=C3NC=CC3=C2)=CC=C1F,80.4,AM-I
CC1=NNC2=C1C=C(C3=CC(F)=NC=C3)C=C2,67.8,AM-I
COC1=CC=C(C2=CC=C3C(NN=C3)=C2)C=C1F,72.6,AM-I
CC(C1=CC(C2=CC=C3C(NN=C3)=C2)=CC=C1)=O,67.8,AM-I
N#CC1=CN=C(C2=CC=CC=C2)C=C1,75.151014,AM-I
CC1=C(C2=CC=CC(C(C)C)=C2)C=NC=C1,66.0,AM-I
COC1=CC=C(OC)C(C2=C3NC=NC3=NC=N2)=C1,51.249954,AM-I
O=[N+]([O-])C1=CC(C#CC2=CN=CC(C(OC)=O)=C2)=CC=C1,78.0,AM-I
CC1=C(C2=CC=C(C(F)=C2)OC)C=NC=C1,52.8,AM-I
CC1=NNC=C1C(C(C2=CC=C(OC)C=C2)=O)C,62.4,AM-I
CC1=CN=C(C2=CC=C(C(F)=C2)C)C=C1,74.4,AM-I
FC1=NC=C(C2=CC=CC(OC)=C2)C=N1,71.4,AM-I
CC1=C(C2=CC3=C(OCO3)C=C2)C(C)=NN1,63.6,AM-I
NC1=CC(C2=CC(OC)=CC(OC)=C2)=CC=C1C,71.4,AM-I
NC1=CC=C(C=C1)C#CC2=C3C=CN=CC3=CC=C2,54.6,AM-I
CC1=CC=CC(C2=NC(C)=NC3=CC=CC=C32)=C1,80.4,AM-I
CN1N=CC(C2=CC3=C(OCO3)C=C2)=C1,66.0,AM-I
O=C(C1=CC([N+]([O-])=O)=C(C(C(C=N2)=CC=C2OC)=C1)O)OC,78.6,AM-I
COC1=C(C=C(C2=NC=CC(C(F)(F)F)=N2)C=C1C)C,90.0,AM-I
ClC(C=C1)=CC=C1C2=CC(NC3=NC=CN=C3)=NN2,80.4,AM-I
O=C(C1=CC=CC=C1)C(C2=CC=C3NN=NC3=C2)CC,73.2,AM-I
CC1=CC=C(O1)C(C(C2=CN=C(N3CCOCC3)C=C2)C)=O,57.6,AM-I
FC1=CC=C(C2=CC(OC)=NC=C2)C=C1,81.0,AM-I
COC1=C(C2=CC=C(N=C2)OC)C=CC=C1,78.6,AM-I
COC1=CC=CC(C(N=C2)=NC=C2OC)=C1,70.2,AM-I
O=C1N(C2=CC=CC(C(O)=O)=C2)C=C(C)C=C1,51.6,AM-I
FC1=CC=C(C2=CN=C3NC=CC3=N2)C=N1,55.2,AM-I
CC(NC1=CC(N(C=C2)C3=C2C=NC=C3)=CC=C1)=O,39.6,AM-I
ON1N=NC2=CC=C(C(C=N3)=CC=C3OC)C=C21,57.0,AM-I
COC1=NC(OC)=NC=C1C2=CC=C(N=C2F)F,73.2,AM-I
CC1=NC=C(C2=CC=CS2)C=N1,59.4,AM-I
C1(C2=CC3=CC=CC=C3S2)=CC=CC4=C1C=NN4,82.2,AM-I
C1(OCC#CC2=CC3=C(C=C2)NC=C3)=CC=CN=C1,58.8,AM-I
COC1=CN=C(N2C3=C(C=CC=C3)SC3=C2C=CC=C3)N=C1,88.8,AM-I
CC1=CC=C(C2=NC=NC(C)=C2)C=C1,72.6,AM-I
OC(C1=NC(C2=CC=C(C=C2)OCC3=CC=CC=C3)=NC=C1)=O,79.8,AM-I
COC1=CC=C(C2=CC=CC3=C2C=NN3)C=N1,66.0,AM-I
CC1=CC=CC(C(C=C2)=CC3=C2NN=C3C)=C1,81.0,AM-I
FC1=CN=CC(C2=CC=CC3=C2C=NN3)=C1,60.0,AM-I
CC1=CC=C(C2=CC(C)=NC(C)=C2)C=C1,56.4,AM-I
COC1=NC(OC)=NC=C1C2=C(ON=C2C)C,63.6,AM-I
O=CC1=CC=C(C2=CC=C3C(NN=C3)=C2)S1,64.8,AM-I
COC1=CC(OC)=CC(C#CC2=CN=CC(C(C)=O)=C2)=C1,78.0,AM-I
COC(C1=CC=CC(C(C=N2)=CC=C2OC)=C1)=O,79.2,AM-I
N#CC1=CC=C(C2=CC=C(N=C2)F)N=C1,63.0,AM-I
COC1=CC=CC=C1C2=C3C(C=CS3)=NC=N2,66.6,AM-I
COC1=CC=C(C2=CC=C3N=CC=CC3=C2)C=N1,58.8,AM-I
CN(C1=CC=C(C2=NC=CC=C2C)C=C1)C,50.4,AM-I
CC1=C(C2=CC=C(C=C2)C3=CC=CC=C3)C=NC=C1,68.4,AM-I
COC1=NC=C(C2=CC=C(S2)C)C=N1,75.6,AM-I
CCOC1=CC=C(N(C=C2)C3=C2C=NC=C3)C=N1,47.4,AM-I
COC1=NC=C(C2=CC(C)=CS2)C=N1,75.0,AM-I
CC1=CC(C(C(C(C=C2)=CN=C2C)C)=O)=CC=C1,58.8,AM-I
CC1=C(C2=C3C=CC=CC3=CC=C2)C(C)=NO1,84.0,AM-I
FC(F)(F)OC1=CC(C(N=C2)=NC=C2C)=CC=C1,83.601606,AM-I
CC1=CC(C2=CC=C(OC)C(F)=C2)=NC(Br)=C1,90.0,AM-I
O=C(O)C1=CSC(C2=CC3=C(N=C2)C=CC=C3)=N1,59.849946,AM-I
C1(C#CC2=CN3C(C=N2)=NC=C3)=CC=CN=C1,45.0,AM-I
NC1=NC=C(C2=CC=C(S2)C=O)N=C1OC,64.2,AM-I
CCCCC1=NC(C2(CC2)Cl)=CS1,94.2,AM-I
CC1=CC=C(C2=NC=NC3=CC=CC=C23)C=C1,72.0,AM-I
CC1=CC=C(O1)C(C(C2=CC=C3C(NN=C3)=C2)C)=O,69.6,AM-I
COC1=CC=C(OC)C(C2=CC=C3C(NN=C3)=C2)=C1,72.0,AM-I
CC1=CC(C2=CC=C(C=C2)OCC3=CC=CC=C3)=NC=C1,68.4,AM-I
CN1C=CC2=C1C=CC(N3C=CC(C=C4)=C3C=C4C#N)=C2,87.0,AM-I
COC1=NC=C(C2=CC3=C(C=CC=C3)N2C(OC(C)(C)C)=O)C=N1,89.4,AM-I
CC1=CC=CC(C2=NC=CC(C)=N2)=C1,78.6,AM-I
CC1=CC(C(C(C2=NC=CC=C2C)C)=O)=CC=C1,69.6,AM-I
CCCC1=CC=C(C2=CC=NN2C)C=C1,83.4,AM-I
NC1=CC(C2=CC=C(N(C)C)C=C2)=NC=C1,48.0,AM-I
CC1=CC(C(C(C2=CN=CC3=CC=CC=C32)C)=O)=CC=C1,69.0,AM-I
O=C(C1=CSC=N1)OCC(CC2)CCN2C(OCC3=CC=CC=C3)=O,74.4,AM-I
CCN(C1=CC=C(C(C)C(C(O2)=CC=C2C)=O)C=C1)CC,61.8,AM-I
CN(C1=CC=C(C2=NC=NC(C)=C2)C=C1)C,61.8,AM-I
COC1=NC=C(C2=CC=CC3=C2C=NN3)C(OC)=N1,61.2,AM-I
CC1=NNC2=C1C=C(C3=CC4=CC=CC=C4S3)C=C2,84.6,AM-I
CC1=C(C2=CC=CC=C2OC)C=NC=C1,48.6,AM-I
N#CC1=NC=C(C2=CN(N=C2)C)C=N1,47.4,AM-I
CC1=NNC2=C1C=C(C3=CC(C)=CS3)C=C2,81.0,AM-I
CC(C1=NC=CC=C1C)C(C2=CC=C(C=C2)C)=O,69.0,AM-I
CN1N=CC=C1C2=NC3=CC=CC=C3N=C2,64.8,AM-I
COC1=CC=CC(C2=CN=C(OC)N=C2OC)=C1,75.0,AM-I
FC1=CC(C2=CC3=C(C=C2)OCO3)=NC=C1,73.8,AM-I
CC1=NNC2=C1C=C(C3=CN(N=C3)C)C=C2,54.6,AM-I
FC1=C(N)C=CC(C2=CSC3=CC=CC=C23)=C1,85.2,AM-I
COC1=CC=C(C(C=N2)=CN=C2F)C=C1,72.900852,AM-I
COC1=CN=CC(C2=CC=C(N=C2)OCC)=C1,61.2,AM-I
O=[N+](C1=CC(C2=CC=NC=C2)=CC=C1C)[O-],57.6,AM-I
COC1=CN=CC(C2=CN=C(N=C2OC)OC)=C1,52.2,AM-I
CC1=CC(C2=CC=C3NN=CC3=C2)=CC=C1F,80.4,AM-I
COc1ccc(C2=CC=C3C=C(OC)C=CC3=C2)nc1,81.6,AM-I
CC1=NOC(C)=C1C2=CN=C(N3CCCCC3)N=C2,81.6,AM-I
CC1=CC(C2=NC(C)=CC(C(OC)=O)=N2)=CC(C)=C1,87.651894,AM-I
CC(C=CC=C1OC)=C1OC2=CC=C3SC=NC3=C2,82.8,AM-I
C1(C#CC2=CC=C3C(NN=C3)=C2)=CCCCC1,82.8,AM-I
CC1=NN=C(C2=CC=C(C=C2)C(C)C)C=C1,71.4,AM-I
FC1=CC=C(C2=NC3=CC=CC=C3S2)C=C1,90.0,AM-I
OC1(C#CC2=CN=C(OC)N=C2OC)CCCCC1,72.6,AM-I
NC1=CC=C(C=C1)C#CC(C=C2)=CC=C2Cl,88.2,AM-I
COC1=CC=C(C=C1)C2=NN=C(OC)C=C2,67.700484,AM-I
NC1=CC=C(C=C1)C#CC2=CC3=C(C=C2)C=NC=C3,54.6,AM-I
CC(C1=CN(N=C1)C)C(C2=CC=C(C=C2)CC)=O,76.2,AM-I
COC1=CC=CC(C(C=N2)=CN=C2N3CCSCC3)=C1,86.751828,AM-I
